date,code,weight
2022-04-15,159735,0.053841065158155496
2022-04-15,159865,0.2096446421984647
2022-04-15,159867,0.1244405498871192
2022-04-15,516670,0.15324614855956542
2022-04-15,516760,0.14935884410240208
2022-04-15,517760,0.08981630294712468
2022-04-15,561310,0.0652819527474919
2022-04-22,159689,0.05688491999320967
2022-04-22,159806,0.04753690036242605
2022-04-22,159865,0.1756592669884032
2022-04-22,159867,0.17590453481339527
2022-04-22,159928,0.04919039192614149
2022-04-22,516670,0.14836328471151494
2022-04-22,516760,0.14459984097502002
2022-04-22,517760,0.08695449674352146
2022-04-22,561310,0.06320188163316326
2022-04-22,562700,0.0517044818532046
2022-04-29,159689,0.05773441955788708
2022-04-29,159806,0.04824679986072567
2022-04-29,159865,0.14369463533666313
2022-04-29,159867,0.17853143181468484
2022-04-29,159928,0.04992498409103433
2022-04-29,159946,0.05196445780664019
2022-04-29,512600,0.05452710139154653
2022-04-29,516670,0.17567912744388245
2022-04-29,516760,0.17839411416162587
2022-04-29,517760,0.06130292853530994
2022-05-06,159265,0.04563721083302313
2022-05-06,159725,0.04919398166144237
2022-05-06,159806,0.048438837503075545
2022-05-06,159865,0.14426658578867313
2022-05-06,159867,0.22767272740049083
2022-05-06,159928,0.050123701441550296
2022-05-06,159946,0.052171292912636516
2022-05-06,512600,0.054744136635866004
2022-05-06,516670,0.17637838636969297
2022-05-06,516760,0.15137313945354927
2022-05-13,159245,0.05003667918877264
2022-05-13,159689,0.05210335871608845
2022-05-13,159725,0.0501787787684651
2022-05-13,159865,0.11825405791672887
2022-05-13,159867,0.20619372162414373
2022-05-13,159946,0.05321569177190326
2022-05-13,512600,0.05584004035344845
2022-05-13,515250,0.0577930378842637
2022-05-13,516670,0.201981208405942
2022-05-13,516760,0.1544034253702439
2022-05-20,159725,0.07944976257171947
2022-05-20,159865,0.11970826437644197
2022-05-20,159867,0.177028696673427
2022-05-20,159946,0.053870101473321684
2022-05-20,159986,0.05820375328672335
2022-05-20,516550,0.05522778592694498
2022-05-20,516670,0.20446503334336116
2022-05-20,516760,0.13559778062209032
2022-05-20,561100,0.05815993162485542
2022-05-20,561600,0.05828889010111476
2022-05-27,159670,0.05635247394765389
2022-05-27,159725,0.08168920646463146
2022-05-27,159733,0.05641510589655519
2022-05-27,159865,0.12308247133328366
2022-05-27,159867,0.15702550477237726
2022-05-27,159986,0.059844337671413575
2022-05-27,510150,0.058322398859256344
2022-05-27,512600,0.057620364650509556
2022-05-27,516670,0.21022827234387423
2022-05-27,516760,0.13941986406044474
2022-06-03,159245,0.09583706606401356
2022-06-03,159689,0.11038299580028688
2022-06-03,159728,0.08602508825699921
2022-06-03,159735,0.09365538432601273
2022-06-03,159867,0.09000630406199135
2022-06-03,510630,0.09045498860117769
2022-06-03,512600,0.10530046837820928
2022-06-03,516550,0.08325850848277531
2022-06-03,516670,0.14675724669320966
2022-06-03,516760,0.09832194933532447
2022-06-10,159529,0.08455588756034817
2022-06-10,159670,0.08705517252029946
2022-06-10,159725,0.09304813974759789
2022-06-10,159779,0.0826679371015881
2022-06-10,159865,0.08315494762726185
2022-06-10,159867,0.09048799981041011
2022-06-10,510630,0.12097038581502459
2022-06-10,516130,0.08846546909941175
2022-06-10,516670,0.1707459119629857
2022-06-10,516760,0.09884814875507233
2022-06-17,159245,0.1096526796209842
2022-06-17,159670,0.08548881420359081
2022-06-17,159865,0.08165876491897921
2022-06-17,159867,0.08885987563395963
2022-06-17,510630,0.1436459215915767
2022-06-17,512600,0.09104285357775993
2022-06-17,516130,0.08687373572787561
2022-06-17,516670,0.13815657213882943
2022-06-17,516760,0.09706960285812798
2022-06-17,517280,0.07755117972831659
2022-06-24,159245,0.1119162376333131
2022-06-24,159268,0.08192967409641468
2022-06-24,159733,0.08522829682828645
2022-06-24,159735,0.09372846776534911
2022-06-24,159865,0.08334444512531923
2022-06-24,159867,0.09069420822082426
2022-06-24,510630,0.14661120139942882
2022-06-24,512600,0.09292224933346373
2022-06-24,516670,0.1145518109222087
2022-06-24,516760,0.09907340867539186
2022-07-01,159670,0.09700120186881331
2022-07-01,159733,0.10597321884831085
2022-07-01,159735,0.09271017347398376
2022-07-01,159769,0.08113536015634805
2022-07-01,159865,0.1042344583401825
2022-07-01,159867,0.08970887903863413
2022-07-01,510150,0.09857787963173903
2022-07-01,510630,0.1193544977433528
2022-07-01,516670,0.11330728556178483
2022-07-01,516760,0.0979970453368507
2022-07-08,159670,0.09509512646025488
2022-07-08,159779,0.09946736480309519
2022-07-08,159865,0.12190271455412935
2022-07-08,159867,0.08794609790839476
2022-07-08,510630,0.11700917965794265
2022-07-08,512600,0.0920922175656364
2022-07-08,516670,0.11108079530744848
2022-07-08,516760,0.09607140158574981
2022-07-08,517280,0.09280555085482112
2022-07-08,517880,0.08652955130252733
2022-07-15,159268,0.08768901593437509
2022-07-15,159779,0.10168563730721106
2022-07-15,159825,0.08685933466889112
2022-07-15,159865,0.12462132925160142
2022-07-15,159867,0.08990742875515711
2022-07-15,516670,0.11355806485664809
2022-07-15,516760,0.12656270415192314
2022-07-15,517280,0.09487525484364309
2022-07-15,517880,0.08845929101994977
2022-07-15,561100,0.08578193921060011
2022-07-22,159529,0.07751739997375333
2022-07-22,159699,0.07781527207520329
2022-07-22,159779,0.10078885312752675
2022-07-22,159865,0.12352227102190844
2022-07-22,159867,0.08911451874466932
2022-07-22,515650,0.08706097509942133
2022-07-22,516670,0.11255657557324675
2022-07-22,516760,0.1254465245829383
2022-07-22,517280,0.11849845740108862
2022-07-22,517880,0.08767915240024368
2022-07-29,159529,0.07728404983999189
2022-07-29,159779,0.10048544908705412
2022-07-29,159865,0.1231504327188276
2022-07-29,159867,0.1170507358439504
2022-07-29,515650,0.08679889600244788
2022-07-29,516670,0.11221774723309809
2022-07-29,516760,0.12506889371165977
2022-07-29,517280,0.09624915675675336
2022-07-29,517550,0.0781200229521338
2022-07-29,561600,0.08357461585408324
2022-08-05,159520,0.08173888454833975
2022-08-05,159733,0.0746290906906858
2022-08-05,159779,0.07434005942887571
2022-08-05,159865,0.12033624385830882
2022-08-05,159867,0.11437593503606651
2022-08-05,515650,0.08481539922665399
2022-08-05,516600,0.09331550299402291
2022-08-05,516670,0.10965338812169388
2022-08-05,516760,0.1704606434712625
2022-08-05,517550,0.07633485262409032
2022-08-12,159672,0.08476309567193875
2022-08-12,159865,0.12177277400634819
2022-08-12,159867,0.11574131319331532
2022-08-12,159936,0.09077172708173706
2022-08-12,159946,0.08626141763925675
2022-08-12,516600,0.09442946940208374
2022-08-12,516670,0.11096239023793866
2022-08-12,516760,0.13513797254175625
2022-08-12,517280,0.08291372999846586
2022-08-12,517550,0.0772461102271593
2022-08-19,159672,0.08517624197739225
2022-08-19,159735,0.087322728820956
2022-08-19,159865,0.12236631027689997
2022-08-19,159867,0.1163054513427669
2022-08-19,159936,0.0912141602348229
2022-08-19,513960,0.07760279964071914
2022-08-19,516600,0.09488973086493073
2022-08-19,516670,0.11150323529801674
2022-08-19,516760,0.13579665252081446
2022-08-19,517880,0.07782268902268082
2022-08-26,159672,0.08194261958556322
2022-08-26,159735,0.08400761741575918
2022-08-26,159865,0.16519034558071577
2022-08-26,159867,0.09146564914021543
2022-08-26,159936,0.08775131491387658
2022-08-26,159946,0.08557545119701432
2022-08-26,516600,0.09128734654559305
2022-08-26,516670,0.10727013754621938
2022-08-26,516760,0.13064128189007823
2022-08-26,517880,0.07486823618496485
2022-09-02,159689,0.07811216907770496
2022-09-02,159699,0.09010080023132976
2022-09-02,159865,0.19493081313079696
2022-09-02,159867,0.08927032006013595
2022-09-02,510630,0.0866178315343113
2022-09-02,513960,0.07909258666047118
2022-09-02,516600,0.08909629702701789
2022-09-02,516670,0.1046954742207743
2022-09-02,516760,0.10364586098772434
2022-09-02,517280,0.08443784706973341
2022-09-09,159265,0.08223957833907718
2022-09-09,159529,0.07894559119670781
2022-09-09,159689,0.10409362648416604
2022-09-09,159865,0.16251417768369733
2022-09-09,159867,0.09112844312230772
2022-09-09,510630,0.0884207441962217
2022-09-09,516600,0.09095079787509916
2022-09-09,516670,0.10687466518842831
2022-09-09,516760,0.10580320471036593
2022-09-09,516810,0.08902917120392885
2022-09-16,159265,0.0816270178132533
2022-09-16,159689,0.1033182863394105
2022-09-16,159865,0.16130369275483117
2022-09-16,159867,0.09044967399235965
2022-09-16,159946,0.09285537831862462
2022-09-16,512600,0.08069312901292396
2022-09-16,516670,0.10607861050980204
2022-09-16,516760,0.10501513079242808
2022-09-16,516810,0.08836603847601664
2022-09-16,561600,0.09029304199035008
2022-09-23,159245,0.13573143884057154
2022-09-23,159689,0.10724090386298182
2022-09-23,159865,0.1674278041220898
2022-09-23,159867,0.16028616765882941
2022-09-23,512600,0.14857352428194798
2022-09-23,516670,0.14415332124185562
2022-09-23,516760,0.13658683999172375
2022-09-30,159245,0.07728828957026593
2022-09-30,159285,0.07692833872639455
2022-09-30,159689,0.10460357002913062
2022-09-30,159865,0.1288949350192507
2022-09-30,159867,0.10466414721703529
2022-09-30,513070,0.09119947170206465
2022-09-30,515920,0.09637326332108086
2022-09-30,516670,0.10574999661185733
2022-09-30,516760,0.13322781296571842
2022-09-30,561600,0.08107017483720158
2022-10-07,159268,0.09281797303119656
2022-10-07,159285,0.07716656287318414
2022-10-07,159865,0.12929408423303615
2022-10-07,159867,0.10498826089975652
2022-10-07,159946,0.09911782508171417
2022-10-07,513070,0.09148188929606933
2022-10-07,516670,0.10607747284666152
2022-10-07,516760,0.13364037981166685
2022-10-07,561600,0.0813212250165037
2022-10-07,562580,0.0840943269102111
2022-10-14,159268,0.09567274269923458
2022-10-14,159285,0.07953994763782529
2022-10-14,159689,0.07930518505862404
2022-10-14,159865,0.13327073679149232
2022-10-14,159867,0.1082173478204109
2022-10-14,516670,0.10934006027510057
2022-10-14,516760,0.13775070985069063
2022-10-14,517280,0.08524340719552272
2022-10-14,520620,0.08497907620055413
2022-10-14,562580,0.0866807864705449
2022-10-21,159285,0.07990461238825367
2022-10-21,159565,0.08535243060916507
2022-10-21,159689,0.0999193873103473
2022-10-21,159725,0.1039335458553271
2022-10-21,159733,0.08223157702286762
2022-10-21,159865,0.1338817397078227
2022-10-21,159867,0.10871348910924655
2022-10-21,516670,0.10984134883482652
2022-10-21,516760,0.11058764871197602
2022-10-21,517280,0.08563422045016757
2022-10-28,159245,0.08381651946981421
2022-10-28,159670,0.09927570056771907
2022-10-28,159725,0.10308210696417923
2022-10-28,159733,0.08155792385168505
2022-10-28,159865,0.1327849608087322
2022-10-28,159867,0.10782289222006856
2022-10-28,512600,0.08810399300947422
2022-10-28,516670,0.10894151235292401
2022-10-28,516760,0.10968169843173597
2022-10-28,517280,0.08493269232366744
2022-11-04,159520,0.10815654371224784
2022-11-04,159670,0.09846908389334941
2022-11-04,159725,0.07879760248505494
2022-11-04,159728,0.09879799673019421
2022-11-04,159733,0.10213865336101578
2022-11-04,159865,0.131706080852395
2022-11-04,159867,0.10694682947514596
2022-11-04,516670,0.10805636080131169
2022-11-04,516760,0.08268823586579352
2022-11-04,517280,0.0842426128234916
2022-11-11,159512,0.0813943396947745
2022-11-11,159520,0.07917737242319675
2022-11-11,159728,0.09751807301514627
2022-11-11,159733,0.10081545158581347
2022-11-11,159865,0.15393631880362155
2022-11-11,159867,0.10556133798923818
2022-11-11,516110,0.07725153535627884
2022-11-11,516670,0.1395773042669912
2022-11-11,516760,0.08161701339628202
2022-11-11,517280,0.08315125346865727
2022-11-18,159512,0.08024396034904192
2022-11-18,159670,0.08540941732950581
2022-11-18,159728,0.09613981038100061
2022-11-18,159769,0.0704251631235347
2022-11-18,159865,0.15176067412889535
2022-11-18,159867,0.10406939661608995
2022-11-18,159946,0.06755010382300546
2022-11-18,516110,0.07615970795116385
2022-11-18,516670,0.13760460139153452
2022-11-18,516760,0.1306371649062279
2022-11-25,159265,0.08023326391721335
2022-11-25,159670,0.08639850163091475
2022-11-25,159728,0.0972531580674908
2022-11-25,159865,0.12555228824567838
2022-11-25,159867,0.10527457292648396
2022-11-25,159946,0.06833236823059553
2022-11-25,513230,0.08599678833587067
2022-11-25,516670,0.1391981323544367
2022-11-25,516760,0.13215000942653216
2022-11-25,520620,0.07961091686478375
2022-12-02,159265,0.08186754668792867
2022-12-02,159512,0.09684190154468071
2022-12-02,159670,0.08815836500599465
2022-12-02,159865,0.10393184383385033
2022-12-02,159867,0.10741892568403462
2022-12-02,159946,0.06972423996345518
2022-12-02,159986,0.06884052054400477
2022-12-02,516670,0.14203347892163276
2022-12-02,516760,0.1647055456502704
2022-12-02,517550,0.07647763216414792
2022-12-09,159265,0.08571835594604406
2022-12-09,159670,0.09230507590524108
2022-12-09,159725,0.07917135743567391
2022-12-09,159865,0.10882049290958239
2022-12-09,159867,0.1124715968615121
2022-12-09,159928,0.09071644719607651
2022-12-09,512600,0.07946548193354355
2022-12-09,516670,0.14871431715022485
2022-12-09,516760,0.12698805505286442
2022-12-09,560680,0.07562881960923715
2022-12-16,159265,0.08589978101453534
2022-12-16,159825,0.12001828140495922
2022-12-16,159827,0.09495226085123087
2022-12-16,159867,0.08485935426568
2022-12-16,510150,0.08858489233719531
2022-12-16,511760,0.08644996852655497
2022-12-16,516550,0.12501948298983442
2022-12-16,516670,0.12034202517037912
2022-12-16,516760,0.09501660148888891
2022-12-16,562900,0.09885735195074172
2022-12-23,159276,0.10114074563464172
2022-12-23,159399,0.09052745022999499
2022-12-23,511180,0.0986520925092179
2022-12-23,511190,0.16267970129380874
2022-12-23,511680,0.08757039504015846
2022-12-23,511760,0.08636005656871193
2022-12-23,512130,0.08758242352024087
2022-12-23,563580,0.11103692778456811
2022-12-23,563620,0.08844385694767984
2022-12-23,563760,0.08600635047097749
2022-12-30,159232,0.093249253174213
2022-12-30,159276,0.09892163492232701
2022-12-30,159396,0.10265783291343711
2022-12-30,511180,0.0964875848826844
2022-12-30,511190,0.15911037554332108
2022-12-30,511680,0.08564902892311169
2022-12-30,511760,0.08446524626802444
2022-12-30,516460,0.0843550302723094
2022-12-30,563580,0.10860068673885395
2022-12-30,563620,0.08650332636171783
2023-01-06,159225,0.10713920809418426
2023-01-06,159232,0.11434993363380316
2023-01-06,159276,0.09917065628647515
2023-01-06,159396,0.10291625963285665
2023-01-06,159399,0.08553405165676267
2023-01-06,159651,0.08220153872802789
2023-01-06,511190,0.1101516900532612
2023-01-06,511680,0.08586463836018925
2023-01-06,511930,0.10379794979382499
2023-01-06,563580,0.10887407376061484
2023-01-13,159222,0.12736859802050943
2023-01-13,159223,0.08166737940124398
2023-01-13,159225,0.07753385445251099
2023-01-13,159276,0.09610129401952107
2023-01-13,159396,0.16151973799391192
2023-01-13,159651,0.07965737586065175
2023-01-13,511830,0.08467314518118875
2023-01-13,511930,0.10058537137179624
2023-01-13,563390,0.08538885595570811
2023-01-13,563580,0.10550438774295781
2023-01-20,159222,0.12482577338180577
2023-01-20,159223,0.08003694750714083
2023-01-20,159225,0.0759859454820145
2023-01-20,159232,0.08395039892511455
2023-01-20,159396,0.15829510982188993
2023-01-20,511380,0.09840937042296992
2023-01-20,511760,0.0871986910571264
2023-01-20,511930,0.09857725504962259
2023-01-20,563580,0.10339806671239314
2023-01-20,563780,0.08932244163992241
2023-01-27,159003,0.11983784677594822
2023-01-27,159222,0.1555096033109891
2023-01-27,159225,0.18197442808461073
2023-01-27,159236,0.12232387512105222
2023-01-27,159396,0.19240354000719392
2023-01-27,511770,0.12294953784985835
2023-01-27,563580,0.10500116885034735
2023-02-03,159003,0.0858131877645605
2023-02-03,159222,0.1061952629389289
2023-02-03,159223,0.08850340060049705
2023-02-03,159225,0.08983346481324771
2023-02-03,159396,0.14274092865987972
2023-02-03,159398,0.09036678183392534
2023-02-03,159650,0.09041628068207799
2023-02-03,511190,0.08586781345843608
2023-02-03,511700,0.0997047917235674
2023-02-03,511770,0.1205580875248794
2023-02-10,159225,0.13564730476426992
2023-02-10,159236,0.14033550119724206
2023-02-10,159396,0.14620132587768425
2023-02-10,159650,0.14794901723520087
2023-02-10,511190,0.15432951779170007
2023-02-10,511700,0.15205661595702666
2023-02-10,511770,0.12348071717687623
2023-02-17,159003,0.09216385546825358
2023-02-17,159222,0.08822731811470315
2023-02-17,159235,0.08655733281259559
2023-02-17,159396,0.10407628550031618
2023-02-17,159650,0.12201026048641553
2023-02-17,511190,0.1277011260502447
2023-02-17,511700,0.10776133496425727
2023-02-17,511770,0.09018489912542768
2023-02-17,511950,0.0872792652913221
2023-02-17,561080,0.0940383221864643
2023-02-24,159222,0.1468865271536952
2023-02-24,159235,0.13927087504955202
2023-02-24,159650,0.12628490637856493
2023-02-24,511190,0.17268020365931758
2023-02-24,511700,0.11153676783360014
2023-02-24,511930,0.160402951529348
2023-02-24,563770,0.14293776839592218
2023-03-03,110006,0.0977570706357486
2023-03-03,159235,0.10846750301235639
2023-03-03,159276,0.10689516900857027
2023-03-03,159396,0.10064538424221658
2023-03-03,159397,0.09859521268758749
2023-03-03,159650,0.09268887722457073
2023-03-03,511190,0.10361472053494979
2023-03-03,511670,0.09788504453417375
2023-03-03,511930,0.09258812011535834
2023-03-03,563770,0.10086289800446813
2023-03-10,159201,0.09361621344892797
2023-03-10,159276,0.13462027759360892
2023-03-10,159396,0.09958156514874753
2023-03-10,159398,0.09306257462793144
2023-03-10,159399,0.08951233768766248
2023-03-10,511110,0.09652423399534012
2023-03-10,511190,0.10251951563410443
2023-03-10,560120,0.08987150237530138
2023-03-10,563390,0.1008949996921858
2023-03-10,563770,0.09979677979619
2023-03-17,159276,0.1356631571670257
2023-03-17,159867,0.13595241419864032
2023-03-17,511180,0.16393161155692565
2023-03-17,511860,0.14624844106888718
2023-03-17,516670,0.14767252239447687
2023-03-17,563580,0.1340210958466044
2023-03-17,563760,0.13651075776743984
2023-03-24,159276,0.08516312273607711
2023-03-24,159867,0.10681423706512373
2023-03-24,511180,0.1156601499054765
2023-03-24,511190,0.08639768066250156
2023-03-24,511830,0.08735927796840609
2023-03-24,511860,0.1477883881264166
2023-03-24,516670,0.09686324563951289
2023-03-24,563620,0.08539940928722188
2023-03-24,563780,0.09273415575788468
2023-03-24,563990,0.09582033285137893
2023-03-31,159005,0.08910003174609239
2023-03-31,159221,0.0867486812230557
2023-03-31,159396,0.10043541350138549
2023-03-31,159867,0.10529500697376679
2023-03-31,511700,0.10099484560240693
2023-03-31,511770,0.09908877463279712
2023-03-31,511860,0.11522629618807192
2023-03-31,516670,0.11723829178124613
2023-03-31,563780,0.09141518813900759
2023-03-31,563990,0.0944574702121701
2023-04-07,159005,0.1342808431970106
2023-04-07,159221,0.12923219035030342
2023-04-07,159236,0.12638965567166568
2023-04-07,159396,0.10295800036420898
2023-04-07,270004,0.15910410624388105
2023-04-07,511770,0.17718324600774196
2023-04-07,516670,0.17085195816518808
2023-04-14,159005,0.0884156120784641
2023-04-14,159221,0.12542154091641877
2023-04-14,159395,0.0971563546425614
2023-04-14,159396,0.09992209387111094
2023-04-14,159397,0.09816734237898556
2023-04-14,159865,0.09816333262934665
2023-04-14,161608,0.09498201385522471
2023-04-14,270004,0.0916723352867996
2023-04-14,511930,0.08858324148184074
2023-04-14,516670,0.1175161328592476
2023-04-21,159005,0.08983693921912418
2023-04-21,159221,0.12743775769010027
2023-04-21,159395,0.09871819378493503
2023-04-21,159398,0.09529391221175629
2023-04-21,159650,0.09051681930143574
2023-04-21,159651,0.09108684643705048
2023-04-21,511880,0.09230073754258765
2023-04-21,511990,0.09857906319443803
2023-04-21,516670,0.11940526606968146
2023-04-21,563580,0.0968244645488908
2023-04-28,110006,0.09239369282370917
2023-04-28,159235,0.10840348564937906
2023-04-28,159395,0.09991662496524299
2023-04-28,159398,0.09645077288059002
2023-04-28,159650,0.09161568643457504
2023-04-28,159651,0.09219263365519895
2023-04-28,159865,0.125347068835235
2023-04-28,511880,0.09342126130416947
2023-04-28,511990,0.09977580534021858
2023-04-28,516670,0.10048296811168168
2023-05-05,159003,0.0915821315182855
2023-05-05,159005,0.10268401764491011
2023-05-05,159235,0.10678179274477165
2023-05-05,159276,0.08621436770974472
2023-05-05,159651,0.11202248820656893
2023-05-05,159865,0.12347190355871512
2023-05-05,511110,0.09171992151442211
2023-05-05,511620,0.08826043196788845
2023-05-05,511990,0.09828318068334115
2023-05-05,516670,0.09897976445135234
2023-05-12,110006,0.08998049560902802
2023-05-12,159005,0.10384693603648582
2023-05-12,159235,0.10799111931297956
2023-05-12,159236,0.09539680701845872
2023-05-12,159396,0.11106972007043077
2023-05-12,159398,0.099150629828198
2023-05-12,159399,0.09575024461067096
2023-05-12,159651,0.11329116676817319
2023-05-12,511110,0.09275866917982657
2023-05-12,562080,0.09076421156574853
2023-05-19,159005,0.1491900987859419
2023-05-19,159235,0.10816586865006482
2023-05-19,159396,0.11124945114531946
2023-05-19,159399,0.09590518597879377
2023-05-19,159865,0.09119622989161068
2023-05-19,511030,0.10138894944557891
2023-05-19,511760,0.08206198110936967
2023-05-19,562080,0.09091108462256178
2023-05-19,563580,0.08514488881747528
2023-05-19,563680,0.08478626155328377
2023-05-26,159005,0.14821153860588382
2023-05-26,159201,0.09444143566194242
2023-05-26,159221,0.09700924721510869
2023-05-26,159276,0.09072622424156342
2023-05-26,159396,0.11051974934989185
2023-05-26,159399,0.09527612951443305
2023-05-26,511030,0.10072392415614789
2023-05-26,560120,0.08909777284730415
2023-05-26,563580,0.08458641075217284
2023-05-26,563770,0.08940756765555165
2023-06-02,159221,0.09899208803487937
2023-06-02,159235,0.0962193192991537
2023-06-02,159395,0.095364279834027
2023-06-02,159396,0.1127787409068087
2023-06-02,159867,0.09585878287623338
2023-06-02,511030,0.10278269189301567
2023-06-02,511880,0.09486808175849339
2023-06-02,511900,0.10564375254481277
2023-06-02,560120,0.09091890543026863
2023-06-02,563680,0.10657335742230743
2023-06-09,159221,0.10072454940255862
2023-06-09,159229,0.09219025871240023
2023-06-09,159867,0.09753640824390229
2023-06-09,511030,0.10458149265078924
2023-06-09,511670,0.09769166361039462
2023-06-09,511900,0.10749262474918599
2023-06-09,511950,0.1117346514707857
2023-06-09,560120,0.09251007796108872
2023-06-09,563390,0.0964379701936048
2023-06-09,563770,0.09910030300528974
